Tweet,HS,Abusive,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
haha bego bani jamban intelligence quotient mona,1,1,0,0,0,0,1
mas manusia homo suka pentil mimi peri,1,1,0,0,0,1,0
lesbi nih mampus ah babi sial nih uniform resource locator,1,1,0,0,0,0,0
aimu ai demokrasi indonesia juang bajing,1,1,0,0,0,0,1
maaf selesai ternak dagang rugi akibat ulah manusia be ,0,0,0,0,0,0,0
najis belai jablay,1,1,0,0,0,0,0
ilmu ilmu iring takut allah syaikh ibn atha kitab al hikam ilmu milik allah manfaat bajar disiplin ilmu adab insyaallah berkat utama,0,0,0,0,0,0,0
he su anjing sehat,1,1,0,0,0,0,1
gembrot opp muka bulat pipi nya offside leher lihat wkwk uniform resource locator,1,1,0,0,0,0,0
khianat ai komunis indonesia bunuh jenderal ai komunis indonesia keblinger karno bubar ai komunis indonesia turun harga harga bubar kabinet tritura,1,0,0,1,0,0,0
bupati luwu timur hem thorig husler buka rapat koordinasi forum waspada masyarakat gedung wanita simpurusiang malili rabu 11 04 2018 bupati himbau isipasi masyarakat jaga situasi aman te ib masyarakat jelang pilih kepala daerah serentak baca lengkap,0,0,0,0,0,0,0
kamar lihat elusi memek he tangan barom fc,1,1,0,0,0,0,0
prof prof bilang forum buka kacau biar prof muka agama ulama melur,0,0,0,0,0,0,0
pro asing jok uniform resource locator,1,0,0,0,0,0,1
nsy sih impor sah sah antek asing semangat ya impor deh,0,0,0,0,0,0,0
bentuk bani togel gerak oke cukong tunggang agama bukannn ,1,1,1,0,0,0,0
minoritas te indas indonesia cina bahagia,1,0,0,1,0,0,0
nyata indonesia anggota negara makmur cina iya makmur cina,1,0,0,1,0,0,0
suka suka anjing onta kak biar berkah hidup,0,0,0,0,0,0,0
tugas imigrasi negeri ya negara periksa dulunya paspor tenaga kerja indonesia bukti turis takut korea selatan b,0,0,0,0,0,0,0
iya mas inflasi pakai maki tolol dungu super,1,1,0,0,0,0,1
sih dakwa nista agama alias sih ahok babi jamban morfin uang rakyat jaka a,1,1,1,0,0,0,0
orang gadis benak hantu pikir sepe i bayang gelap bikin senang hancur mimpi orang maki bajing berengsek ,1,1,0,0,0,0,0
lihat susilo bambang yudhoyono demo tangkap jokowi diktator lihat tangkap,1,0,0,0,0,0,1
tren konsumsi video be umbuh data,0,0,0,0,0,0,0
salah dosa silit,1,1,0,0,0,0,0
mantap nih 1 1 1 jokowi cak imin 1 mobil jokowi cak imin 1 acara jokowi cak imin 1 pesawat join 2019 ber 1 indonesia jaya jokowi cak imin 2019 join indonesia,0,0,0,0,0,0,0
keren nih program terima kasih jokowi jokowi istirahat ya,1,0,0,0,0,0,1
kebelet periode laku kayak sok 2019 ganti presiden insya allah 2019 prabowo,1,0,0,0,0,0,1
ai komunis indonesia organisasi masyarakat anti pancasila larang negara republik indonesia tolong turun o 1998,1,0,0,0,0,0,1
arseto monyet adab moral,1,1,0,0,0,0,1
abdul sattar edhi sederhana milik ribu armada ambulans gratis bantu orang kristen hindu ambulans ambulans muslim respect peace human,0,0,0,0,0,0,0
cepat islam nyata sesat sesat bank syariat,1,1,1,0,0,0,0
desak nyata muhammad nabi gadungan bangsa selamat,1,1,1,0,0,0,0
menteri ekonomi maritim suasana tenang,0,0,0,0,0,0,0
babi ajak,1,1,0,0,0,0,0
fadli wakil rakyat contoh bilang jokowi susah ekonomi,0,0,0,0,0,0,0
twitter cewek cewek bo kualitas foto nyata beda harga mahal service bagus bagus nini gue bilang alam bo puluh kali puluh perek hasil muas sesal boviat twitter,1,1,0,0,0,0,0
he keliru lidah buaya lidah me ua,0,0,0,0,0,0,0
sulit monyet apel manis pisang,0,0,0,0,0,0,0
sandi bilang bully pakai asing asing butuh negara masuk cina,0,0,0,0,0,0,0
rezim paranoid bukti perintah rapuh rindu ria lengser istana ribu rakyat kepal tangan,1,0,0,0,0,0,1
makan babi bentuk wang haram muka babi perangai babi babi politikus ronggeng babi,1,1,0,0,1,0,0
mahal haha harga yahudi,1,1,0,0,0,0,0
buaya nih buaya muara buaya darat siluman buaya,0,0,0,0,0,0,0
salah ira isi ajar agama tokcer evil contoh simpel ulama kotbah maslahat kotbah generik agama tuju ateis kayak gu,0,0,0,0,0,0,0
busuk sih lihat salah orang salah lihat bubar panitia khusus angket komisi berantas korupsi,1,0,0,0,0,0,1
sampaoli is sontoloyo pilih higuain icardi ,1,1,0,0,0,0,1
kemarin masuk kelas tau tau teman sarangeul buset an edan kenal lagu,1,1,0,0,0,0,0
ikea furniture stan tertawa banget tai,1,1,0,0,0,0,0
18 calon anggota dewan wakil daerah ri jago 5 nama,0,0,0,0,0,0,0
gue malas aduh iya admin bangsat gue kenal jirapuncel orang humoris goblok otak aduh homo nih orang,1,1,0,0,0,0,0
topik anies sandi saracen adam yesus sok tau agama 150 ternak biar seru,1,0,0,0,0,0,1
kalah mampus,1,1,0,0,0,0,1
orang gila ganggu mental orang logis,0,0,0,0,0,0,0
tau fiksi berkat rocky sreg kitab suci fiksi khusus kitab suci al qur an tau pandang ulama rocky,0,0,0,0,0,0,0
gaduh panggil cebong butuh manusia munafik,1,1,0,0,0,0,1
aparat keparat,1,1,0,0,0,0,1
kejam,0,0,0,0,0,0,0
biar sakit kudis be apak barah obat amin utus malaysia utus online uniform resource locator,0,0,0,0,0,0,0
cebong dungu otak jongkok,1,1,0,0,0,0,1
asisten gubernur kepala emen bijak ekonomi moneter bi dody budi waluyo,0,0,0,0,0,0,0
mari cari pimpin kualitas nyinyir jalan kayak prabowo uniform resource locator,1,0,0,0,0,0,1
rezim istimewa lihat tanah hancur,1,0,0,0,0,0,1
iya kasih sipit mata sipit,0,0,0,0,0,0,0
daging onta,0,0,0,0,0,0,0
harap tai,1,1,0,0,0,0,1
warga negara indonesia turun arab juang negara republik indonesia raden saleh pahlawan nasional habib abu bakar aktif gerak islam ar baswedan kakek anies baswedan anggota badan selidik usaha merdeka ri mar ie muhammad eks,0,0,0,0,0,0,0
mampus,1,1,0,0,0,0,1
cowok kasih gue bangsat bejat cewek astaga,1,1,0,0,0,1,0
ku ambil handphonenya jual bodoh biar kapok kesal hati hati banget km john ,1,1,0,0,0,0,0
dipungkiri ai komunis indonesia indonesia ai komunis indonesia musuh islam surat ai komunis indonesia 1953 islam agama ara umat islam indonesia provokasi nya wacana okn,0,0,0,0,0,0,0
barangkali sepe i sudut pandang mudah awat cagar budaya rg masyarakat adat hibah perintah daerah masyarakat adat hilang milik salah dasar bakau negara,0,0,0,0,0,0,0
sampah ambil kursi cafe manjaaaaa ketulungan,0,0,0,0,0,0,0
dampak lengser rezim resta ekonomi bangkrut kalang ekonomi rubah sistem ekonomi syariat 1 lengser ekonomi,0,0,0,0,0,0,0
lembaga swadaya masyarakat gerak tolak berita hoaks sukses pilih kepala daerah wilayah kota,0,0,0,0,0,0,0
buka ku ngentot lobang memek enak,1,1,0,0,0,0,0
isu isu ai komunis indonesia muncul hubung pilih presiden bentuk kampanye murah,1,0,0,1,0,0,0
jijik manusia homo,1,1,0,0,0,1,0
warga negara asing asing indonesia coblos cina 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden,1,0,0,1,0,0,0
suka nete uji nasional maklum,1,1,0,0,0,0,0
aksi bela islam hina agama baris kaum munafik bela islam laku kelompok,0,0,0,0,0,0,0
blok cina rusia syarat korban galau berat indonesia kerja hebat uniform resource locator,1,0,0,1,0,0,0
demo jilid jilid nyata kitab suci fiksi tuju utama gerak bela islam jilid jilid versi 212 motif politik jatuh ahok ahok korban,1,0,1,0,0,0,0
politis gerindra jokowi omong uniform resource locator presiden omong kr bisu,1,0,0,0,0,0,1
orang ahok konsisten berangkat saudara umat muslim pergi umrah gratis sisi tipu pakai embel embel agama kubur harap saudara umat muslim dap,0,0,0,0,0,0,0
teliti orang kristen cina hehe,0,0,0,0,0,0,0
eh edan universitas dhyana pura dalung tau mangkanya jungshook wkwk ya ampun tau ,1,1,0,0,0,0,0
tuju islam nusantara indonesia agama kristen protestan nusantara katolik nusantara buddha nusantara hindu nusantara agama nusantara biar seragam nkr,0,0,0,0,0,0,0
ngentot,1,1,0,0,0,0,0
fren jaring nya berengsek ya,1,1,0,0,0,0,1
islam nusantara beda cebong nusantara,1,1,1,0,0,0,0
baca cerita cousin nih malu cerita pasal agama sibuk cerita pasal makan kedai hipster thread,0,0,0,0,0,0,0
ramai cerca sokong hadap hak asasi golong lgbt beliau konsisten juang hak asasi beliau suara mempe ahankan 11 tahan muslim uighur ancam hantar pulang negara komunis,0,0,0,0,0,0,0
kurikulum cinta indonesia hapus ganti kurikulum cinta cina,1,0,0,1,0,0,0
warga badui selesai tradisi seba pendopo perintah kabupaten lebak be emu gubernur banten wahidin halim sabtu 21 4 seba badui 2018 generasi pesona indonesia,0,0,0,0,0,0,0
goblok kunyuk,1,1,0,0,0,0,1
2018 ngiang kisah kisah milik gawai gawai mutakhir surat saksi bisu rindu tulis tangan balas balas langsung sebentar hati tenang jenak,0,0,0,0,0,0,0
ya rukun warga lurah camat bupati gubernur,0,0,0,0,0,0,0
kapal karam monyet kasihan patah hati,1,1,0,0,0,0,0
ruhut sitompul prabowo omong doang uniform resource locator,1,0,0,0,0,0,1
output kecewa,0,0,0,0,0,0,0
sayang ngentot,1,1,0,0,0,0,0
sumbu pendek lelah,0,0,0,0,0,0,0
festival palang pintu 13 gelar budaya 2018 5 6 mei 2018 sabtu minggu 08 00 indonesia barat 22 00 indonesia barat tutup jalan jalan raya kemang jaka a selatan informasi telepon wa 0812 8007 9048,0,0,0,0,0,0,0
wakil ketua ai demokrat syarif hasan unjung kantor dasar kena pajak ai adil sejahtera selasa 17 4 terima presiden ai adil sejahtera muhammad sohibul iman sekretariat jenderal ai adil sejahtera mustafa kamal pimpin ai akrab bicara isu isu bangsa sih,0,0,0,0,0,0,0
bom ya kayak embel bikin takut orang orang nya korban,0,0,0,0,0,0,0
presiden joko widodo jokowi buka kongres 29 himpun mahasiswa katolik republik indonesia himpun mahasiswa katolik republik indonesia pesan konteks politik 2018 jaga kondisi kontestasi politik isi adu program gagas ra,0,0,0,0,0,0,0
ih sipit tau ,0,0,0,0,0,0,0
masuk nikmat penjara anak alay modar,1,1,0,0,0,0,1
had sesuai ustaz kampung pru 14 jomundi myundi,0,0,0,0,0,0,0
sih bangkai,1,1,0,0,0,0,1
jawa timur anti hoaks dukung pilih kepala daerah damai,0,0,0,0,0,0,0
iya hakim garis tabayun beliau tipe ilmu nol minus harap islam ganggu umat adu domba pimpin beres,0,0,0,0,0,0,0
wkwk geblek,1,1,0,0,0,0,0
bani cebong bani serbet mas ajak ribut,1,1,0,0,0,0,1
sumpah allah subhanahu wa taala benci kafir lukman islam damai sunni lawan syiah seteru,1,0,1,0,0,0,0
sak serah lit silit,1,1,0,0,0,0,0
2 kuat jaring gubernur tekan kuasa state of the a knowledge a bahasa rantau indonesia,0,0,0,0,0,0,0
manusia otak dungu teriak teriak bubar ai komunis indonesia buku baca bodoh otak kosong mulut iya iya,1,1,0,0,0,0,1
baris gus sholatu bagus pulau madura rapat menang pasang calon gubernur khofifah indar parawansa emil elistianto dardak bagus khofifah emil jawa timur,0,0,0,0,0,0,0
 orang mobil gerak idiot windy kesal yoga peka kondisi perut diam tatap,1,1,0,0,0,0,0
kabur main dungu tribun kosong panjat haha ah payah kontol kontol haha,1,1,0,0,0,1,0
bacot wan cari,1,1,0,0,0,0,1
gubernur bayar tukang konsep tukang ketik payah deh 2019 ganti presiden 2019 ganti presiden,1,0,0,0,0,0,1
bantu nama duit hasil sumbang rakyat,1,0,0,0,0,0,1
goblok,1,1,0,0,0,0,1
sedia atlet official tonton super er negara asing tamu tamu bambang jaka a senin 2 7 2018 ayo indonesia asi games,0,0,0,0,0,0,0
tuju presiden ri 2019 tuju,0,0,0,0,0,0,0
banding ar koen manusia suka latih selet gila tukang fitnah tukang fitnah makan daging manusia ai moga orang medan bejat,1,1,0,0,0,0,1
orang awam tau rekayasa tempo antek nya asing pimpin ai adil sejahtera sadar dukung panitia khusus bongkar tipu tipu nya komisi berantas korupsi,1,0,0,0,0,0,1
freepo usaha asing pe menandatangani kontrak rezim jaka a aktor ekonomi politik utama indonesia 1967 freepo 51,0,0,0,0,0,0,0
tuju habiisssss bu puan wakil presiden jokowi 2019 ganti presiden,1,0,0,0,0,0,1
charutin menor bom ,0,0,0,0,0,0,0
antek antek mu kerja e ,0,0,0,0,0,0,0
cak gerry keben tolak hoaks dukung pilih kepala daerah damai,0,0,0,0,0,0,0
biaya uang negara hasil nama sampah,1,0,0,0,0,0,1
ombudsman ri pesawat tenaga kerja asing tiongkok indonesia,0,0,0,0,0,0,0
kristen kuat hati ,0,0,0,0,0,0,0
aktor huru hara 98 prabowo sih lengser perintah jokowi nyata,1,0,0,0,0,0,1
dewan wakil rakyat dewan wakil rakyat daerah jancuk anjing anjing babi kontol jembut bajing bangsat tempek gendeng taeeekkk banci,1,1,0,0,0,1,0
koalisi pakai hati cuci tangan gandeng topeng rombeng tutup koreng nenek sihir sibuk sisir nama belia nama dunia haus ilmu cinta jatuh ya jatuh ya biru biru merah,0,0,0,0,0,0,0
good job mr gubernur daerah khusus kota,0,0,0,0,0,0,0
buzzer nya sih apes gembel warung internet tunggu ciduk gaji sih gede gue ajar biar ip anonim,1,1,0,0,0,0,0
hentakan manja anak kuliah penasaran coba bool ya adik kasih tanggung k ,1,1,0,0,0,0,0
bingkai bangkai ajar hidup,0,0,0,0,0,0,0
organ manusia masuk benda asing organ manusia benda mati sabun,0,0,0,0,0,0,0
model seksi ngentot direct message gue pret detail fr bule,1,1,0,0,0,0,0
kepala polisi republik indonesia mundur jabat,1,0,0,0,0,0,1
pilih kepala daerah sejuk elite pancing gaduh presiden simbol utama negara perilaku be utur menentramkan,0,0,0,0,0,0,0
alay tai kayak bocah sekolah dasar wkwk,1,1,0,0,0,0,1
cuci piring orang jijik makan bersih ya atur kayak langgar ya gue laku,0,0,0,0,0,0,0
iya bicara kristen bel,0,0,0,0,0,0,0
persib kunyuk ,1,1,0,0,0,0,1
anjing anjing asuuuu sih kuyaaaaaaaaaaaaa,1,1,0,0,0,0,1
tuju dukung presiden upaya kuasa asing ekspor mentah ganti kontrak rugi indonesia,0,0,0,0,0,0,0
ya atur atur instagram cerita orang orang bawel cebong ,1,1,0,0,0,0,1
ayo viralkan malu nyata fitnah hadap warga kampung akuarium ban nyata gubernur daerah khusus kota jaka a anies baswedan 24 warga tinggal dunia tinggal bekas gusur,1,0,0,0,0,0,1
iya anak berontak perintah revolusioner republik indonesia juang rakyat semesta ya prabowo uniform resource locator,1,0,0,0,0,0,1
deklarasi anti hoaks dukung pilih kepala daerah damai,0,0,0,0,0,0,0
tukang hoaks basmi hoaks bunuh,1,0,0,0,0,0,1
lelah amin doa lelah cacat ibadah moga dunia surga nya,0,0,0,0,0,0,0
tasbih ustad mulut sepe i jamban sifat penuh dengki benci tamak rakus wajah licik sih tungku ledak sang provokator be ameng agama,1,1,1,0,0,0,0
cebong pikir bikin jalan km habis satpam rupiah,1,1,0,0,0,0,1
chaser top yoyaka a nih gay gerindra growl gay boy gay chaser gay indonesia gay indonesia lokal hot gay lokal gay top chubby guy gay bear gay bottom kontol sange aaaaaaaaaah gay yogyaka a gay asia gay fitness gayyogyaka a gay asia,1,1,0,0,0,0,0
pikir agama asli indonesia islam impor kristen impor hindu impor buddha impor yahudi impor komunisme impor impor alir animisme dinamisme pelihara alir jahiliyah x ya,1,0,1,0,0,0,0
nih pasu cebong,1,1,0,0,0,0,1
aparat sipil tentara nasional indonesia polisi republik indonesia rumah sedia presiden jokowi 17 april 2018,0,0,0,0,0,0,0
the lie tju siswi kelas 6b sekolah dasar katolik karya yosef istri ronaldo pardede sah,0,0,0,0,0,0,0
ngawur sembarang panitia khusus hambat komisi berantas korupsi lidi teman teman koruptor bubar dewan wakil rakyat sarang koruptor,1,0,0,0,0,0,1
korelasi hindu buddha masuk nusantara ya maaf paham alur otak kaum cebong,1,1,0,0,0,0,1
km laku patut km laku urus pribadi sel ,0,0,0,0,0,0,0
enak enak makan gaji buta uang rakyat modal mulut sampah ri malu,1,1,0,0,0,0,1
bicara sarap tertawa tertawa obat habis,1,1,0,0,1,0,0
ya robi hamba jalan engkau rida hamba goda setan kutuk,0,0,0,0,0,0,0
kader kader ku seng bodoh p b c ai a cocot sabang merauke kader kader ku seng bodoh kentean peluru pokok isu tenaga kerja asing seng empuk kerja serang presiden e mangan enak zaman jokowi susah tuku lob,1,1,0,0,0,0,1
habis pikir fanboy ahok bego bego ya nge i sejarah gampang jebak iklan maaf ya,1,1,0,0,0,0,1
bebal,0,0,0,0,0,0,0
khofifah indar parawansa bangun lindung anak khofifah parawansa,0,0,0,0,0,0,0
bajing nasi padang,1,1,0,0,0,0,0
hoaks kodok biawak roket sekop bangsat karbitan munafik 2019 ganti presiden 2019 presiden 2019 tenggelam jokowi sungai siak,1,1,0,1,0,0,0
ah prabowo citra,1,0,0,0,0,0,1
golkar bahaya gerak kaos ganti presiden 2019 suara nasional,0,0,0,0,0,0,0
malas kirim maki sipit ,0,0,0,0,0,0,0
catut profesional selektif nama catut muhammad dungu biadab,1,1,1,0,0,0,0
manusia kampret nama syahroni b daud salah tuduh telur palsu maaf hype e transfer protocol over secure socket layer ,1,1,0,0,0,0,1
abdullah bin amer bin al perintah rasulullah wa salam ekor onta harga ekor onta bayar,0,0,0,0,0,0,0
oke banget usir minoritas umat buddha indonesia ba er umat islam nya,1,0,1,0,0,0,0
1 kandung ekstrak lidah buaya n2 kandung alkohol n3 milik manis n4 reaksi hadap obat n5 aman anak anak amp bayi n6 kemas finger off sentuh luka n7 perih l,0,0,0,0,0,0,0
onta bicara,0,0,0,0,0,0,0
kroasia forum baur bangsa front bela kristen katolik,0,0,0,0,0,0,0
iya kafir sih darah halal bani kocak kayak situ,1,1,1,0,0,0,0
haha apes menteri media sosial cocok cocot buka kerja apes,1,1,0,0,0,0,1
ai adil sejahtera ulang balai kota rr bicara calon presiden balai kota ganti nama balai politik,0,0,0,0,0,0,0
gereja suku tata ibadah nyanyi pakai sesuai gereja lokal orang katolik dominan pakai latin,0,0,0,0,0,0,0
pala jumpalit lihat gue kunyuk,1,1,0,0,0,0,0
mudah presiden 2019 bawa indonesia posisi bagus kisi misi 10,0,0,0,0,0,0,0
orang batak x cina kristen calon ketua organisasi siswa intrasekolah adik kelas calon organisasi siswa intrasekolah lmao,0,0,0,0,0,0,0
ngentot wkwk,1,1,0,0,0,0,0
pasang jepret racun tikus coba perhati rumah sisa makan sera sampah cecer ya heran tikus tikus liar tikus masuk rumah te arik bau makan non,0,0,0,0,0,0,0
gebuk pasu congor rusuh sikat habis kasih kendor makhluk makhluk sontoloyo,1,1,0,0,0,0,1
hadir lokakarya budaya daerah bupati rupinus ajak masyarakat sekadau rawat manfaat objek budaya,0,0,0,0,0,0,0
2019 ganti presiden solo,1,0,0,0,0,0,1
bangun industri iklim ikan indonesia sulit banding ledak kapal kapal asing,0,0,0,0,0,0,0
festival gunung 2018 pe unjuk seni budaya a is event festival gunung 2018,0,0,0,0,0,0,0
kecebong bajing,1,1,0,0,0,0,1
bambang soesatyo kuat politik ajar sistem laksana pilih kepala daerah langsung sistem manfaat masyarakat,0,0,0,0,0,0,0
bebas oke main sambar cuit orang sampah tahan sayang dosa lonceng sambar cuit orang,0,0,0,0,0,0,0
hdh cakap cakap bolot,1,1,0,0,1,0,0
nct cina debut bayak kali ya nct,0,0,0,0,0,0,0
baca twit carpoolge14 pulang undi jantina bangsa agama selamat malaysia moga jalan pergi selamat god bless,0,0,0,0,0,0,0
amin moga istikamah khawatir cibir orang anggap uji orang orang dulunya suram kafir taubat tokoh juang agama islam,0,0,0,0,0,0,0
kitab suci turun allah anggap fiksi pakai belaga lihat segi filsafat eh alquran fiksi alquran dasar hukum hukum islam,0,0,0,0,0,0,0
bubar komisi berantas korupsi lihat jejak rekam hadap kuasa komisi berantas korupsi mandul uniform resource locator,1,0,0,0,0,0,1
noob peluang sakit nya gede sih,0,0,0,0,0,0,0
kenal pribadi perempuan pilih kepala daerah bondowoso,0,0,0,0,0,0,0
saracen akun kritis anggap saracen aneh jokowi,1,0,0,0,0,0,1
om om ajar agama buddha hindu coba ajar ya buka mulut,0,0,0,0,0,0,0
khianat undang undang dasar 45 angket nya kesini kena lengser jokowi,1,0,0,0,0,0,1
heboh anies be emu erdogan warganet gubernur presiden plonga plongo obrol sambung plonga plongo pimpin muslim ya komen warganet,0,0,0,0,0,0,0
orang gila,1,1,0,0,1,0,0
kunyuk nih orang kasih kendor nih ciduk,1,1,0,0,0,0,1
acak acak pahlawan siang gagal kudeta ai komunis indonesia pakai gelar pahlawan,0,0,0,0,0,0,0
hulk marah 2019 ganti presiden,1,0,0,0,0,0,1
ahoker bela nista agama hype e transfer protocol over secure socket layer t co h ,1,0,0,0,0,0,1
anjir gue banget nyata apes,1,1,0,0,0,0,0
papa adik ih najis banget papah ngewe neomu neomu jijik,1,1,0,0,0,0,0
barusan dungu dungu motor klakson be ubi2 lampu merah oi dungu berisik norak pas tengok tau teman chain menang ganti darah puteeeh,1,1,0,0,0,0,1
